lesson_id,user_id,activity_status,activity_date
41,2413,NOT_STARTED,2024-08-20
1524,2949,COMPLETED,2024-11-09
513,2507,NOT_STARTED,2024-07-18
47,345,COMPLETED,2023-10-25
1823,1931,COMPLETED,2024-10-07
512,1611,COMPLETED,2024-01-13
242,177,NOT_STARTED,2023-11-26
1541,2965,STARTED,2024-10-28
1810,712,STARTED,2024-04-10
299,2371,COMPLETED,2024-08-11
434,1446,NOT_STARTED,2023-12-23
789,1568,STARTED,2024-05-14
285,1328,NOT_STARTED,2024-03-02
1263,4954,NOT_STARTED,2024-07-20
970,1488,COMPLETED,2024-06-02
1083,3128,COMPLETED,2024-06-07
961,1357,STARTED,2023-11-24
1312,2423,COMPLETED,2023-11-26
1480,3135,STARTED,2023-11-03
554,4264,NOT_STARTED,2024-11-17
1896,1245,NOT_STARTED,2023-08-21
3,1761,NOT_STARTED,2024-05-26
1248,3610,NOT_STARTED,2024-11-01
1099,1493,NOT_STARTED,2024-01-15
968,4320,NOT_STARTED,2023-06-27
1101,714,COMPLETED,2024-08-02
500,702,NOT_STARTED,2024-06-16
1186,162,COMPLETED,2023-11-04
1084,868,NOT_STARTED,2024-11-02
766,3390,NOT_STARTED,2024-08-04
847,1931,NOT_STARTED,2023-06-12
1425,3835,COMPLETED,2023-11-27
959,1859,STARTED,2023-11-07
1388,644,NOT_STARTED,2023-09-01
331,71,NOT_STARTED,2024-10-11
208,2720,NOT_STARTED,2024-09-03
605,1698,NOT_STARTED,2024-11-14
215,1610,NOT_STARTED,2024-12-23
1052,221,COMPLETED,2024-09-04
376,3656,NOT_STARTED,2024-02-19
932,1632,COMPLETED,2024-04-28
329,2016,NOT_STARTED,2024-08-14
1482,3599,STARTED,2023-09-13
352,3438,COMPLETED,2023-08-23
1689,3707,COMPLETED,2024-12-06
827,3378,NOT_STARTED,2024-02-07
953,2709,COMPLETED,2023-11-29
135,1110,STARTED,2023-12-21
286,2077,COMPLETED,2023-10-05
1266,1947,COMPLETED,2024-03-12
1870,4011,COMPLETED,2024-04-03
1742,4642,STARTED,2024-12-19
91,4464,COMPLETED,2024-07-19
345,1679,COMPLETED,2024-10-14
1998,4577,STARTED,2023-08-01
1570,2471,STARTED,2024-10-29
98,4041,COMPLETED,2024-02-10
86,4648,STARTED,2023-11-27
1452,3160,NOT_STARTED,2024-09-25
1103,2542,NOT_STARTED,2024-08-15
1304,3321,NOT_STARTED,2023-06-20
1879,4556,COMPLETED,2024-01-30
1247,2158,COMPLETED,2023-08-18
150,4841,COMPLETED,2023-09-04
1567,3204,COMPLETED,2023-11-04
669,366,NOT_STARTED,2024-03-04
1031,1955,COMPLETED,2023-09-26
534,596,STARTED,2023-12-27
1687,3618,NOT_STARTED,2024-03-14
47,4587,STARTED,2023-10-13
770,4021,COMPLETED,2024-11-27
90,2363,COMPLETED,2023-07-29
560,809,NOT_STARTED,2023-10-27
1488,1049,COMPLETED,2024-07-15
147,1655,COMPLETED,2024-09-22
433,549,COMPLETED,2024-03-24
1586,2162,STARTED,2024-01-09
879,17,COMPLETED,2024-07-09
650,1529,STARTED,2024-12-02
367,4140,STARTED,2023-09-02
1326,406,COMPLETED,2023-07-03
1016,3304,COMPLETED,2024-06-15
481,3269,STARTED,2024-02-18
1067,626,STARTED,2024-01-06
1215,1767,STARTED,2024-01-02
187,4294,STARTED,2024-05-20
209,1303,COMPLETED,2023-08-28
1530,741,STARTED,2024-09-01
1161,3860,NOT_STARTED,2023-12-17
388,3609,STARTED,2024-09-03
664,2112,NOT_STARTED,2023-11-10
1108,558,STARTED,2023-11-18
1044,4228,COMPLETED,2024-12-04
778,4276,NOT_STARTED,2023-09-16
1210,4420,NOT_STARTED,2024-02-09
1459,1782,STARTED,2023-10-12
1181,4982,STARTED,2024-01-11
455,3960,STARTED,2024-01-25
1379,1602,COMPLETED,2024-09-15
894,4795,COMPLETED,2023-06-02
454,4378,COMPLETED,2024-08-09
777,321,STARTED,2024-05-11
567,1237,COMPLETED,2024-07-12
573,440,STARTED,2024-01-10
143,3829,COMPLETED,2023-07-20
1367,1129,NOT_STARTED,2024-12-29
491,4499,STARTED,2024-12-20
1831,4157,STARTED,2024-03-20
1873,3161,NOT_STARTED,2024-05-19
830,3917,NOT_STARTED,2024-08-31
353,3614,COMPLETED,2024-05-03
414,2998,COMPLETED,2023-09-30
1396,1094,STARTED,2024-03-06
1470,1981,NOT_STARTED,2024-12-27
1875,1778,NOT_STARTED,2024-07-13
562,37,COMPLETED,2024-04-13
46,4125,STARTED,2024-04-11
1705,4197,COMPLETED,2023-09-07
572,4928,NOT_STARTED,2024-02-02
655,4828,NOT_STARTED,2024-03-28
709,3160,STARTED,2023-10-05
1306,3019,NOT_STARTED,2023-08-11
1873,2362,NOT_STARTED,2024-10-02
1257,2119,STARTED,2024-08-22
434,1776,NOT_STARTED,2023-07-27
1346,995,NOT_STARTED,2024-01-30
572,1555,STARTED,2024-10-06
698,3896,NOT_STARTED,2024-07-15
750,3909,COMPLETED,2024-12-17
910,1105,NOT_STARTED,2024-01-11
1305,3040,COMPLETED,2024-11-05
1606,4014,STARTED,2024-02-25
446,156,STARTED,2023-07-05
852,629,NOT_STARTED,2024-09-20
18,1482,STARTED,2024-01-03
1975,608,COMPLETED,2024-03-04
839,2983,STARTED,2024-06-08
636,4883,COMPLETED,2023-12-01
1696,680,COMPLETED,2023-11-28
895,2799,STARTED,2024-01-17
1234,3730,COMPLETED,2024-03-24
810,761,COMPLETED,2023-12-04
177,1721,NOT_STARTED,2024-09-16
1291,2811,NOT_STARTED,2023-07-15
1964,928,STARTED,2023-09-19
1965,1159,NOT_STARTED,2024-06-11
233,157,STARTED,2024-04-23
1990,67,COMPLETED,2024-07-04
115,2062,STARTED,2024-12-20
1666,4399,COMPLETED,2024-07-01
1410,615,NOT_STARTED,2024-11-22
1544,1630,COMPLETED,2024-12-14
1235,890,COMPLETED,2024-04-27
1124,632,NOT_STARTED,2024-02-18
1123,1920,STARTED,2024-11-07
1096,2314,COMPLETED,2023-06-10
406,260,STARTED,2023-07-06
1587,1971,COMPLETED,2024-04-25
1245,4949,STARTED,2024-05-29
7,4432,STARTED,2023-08-03
687,4607,STARTED,2024-03-15
1351,4895,STARTED,2024-12-25
740,2549,COMPLETED,2024-07-14
1794,4239,COMPLETED,2023-08-23
149,3749,COMPLETED,2023-06-16
1010,2186,STARTED,2023-08-27
827,2213,COMPLETED,2024-07-31
1323,3219,STARTED,2024-08-20
1288,1822,COMPLETED,2023-07-26
1367,724,NOT_STARTED,2024-07-01
1065,1603,COMPLETED,2023-11-15
144,1291,STARTED,2024-02-14
715,3292,COMPLETED,2023-12-14
1130,4330,STARTED,2024-04-02
677,3598,NOT_STARTED,2023-09-09
583,1280,COMPLETED,2024-05-22
1671,2600,STARTED,2023-10-10
1625,1978,COMPLETED,2023-07-26
177,1810,STARTED,2024-06-13
694,3026,COMPLETED,2024-10-23
1321,2566,STARTED,2024-11-15
1065,3345,COMPLETED,2024-03-31
525,3726,NOT_STARTED,2023-06-29
982,4993,STARTED,2024-12-30
1020,130,STARTED,2024-07-06
309,914,STARTED,2024-07-29
1165,1062,NOT_STARTED,2023-09-26
1628,2929,STARTED,2024-06-18
908,4103,STARTED,2024-11-11
1875,3182,NOT_STARTED,2023-10-12
1751,2878,STARTED,2023-06-09
1289,1171,COMPLETED,2023-06-04
1435,570,STARTED,2024-11-24
688,1029,COMPLETED,2023-08-23
1241,2394,NOT_STARTED,2023-12-08
1013,4502,STARTED,2024-12-10
315,1745,NOT_STARTED,2023-09-10
970,1684,COMPLETED,2024-10-16
692,1939,NOT_STARTED,2024-02-12
1782,3261,COMPLETED,2023-09-22
1467,4338,NOT_STARTED,2023-07-30
1848,3999,STARTED,2024-08-29
943,4171,NOT_STARTED,2024-03-20
336,3491,COMPLETED,2023-06-14
1605,1739,STARTED,2024-05-19
612,3460,NOT_STARTED,2024-12-23
482,3524,NOT_STARTED,2024-09-18
866,3379,STARTED,2023-12-12
752,3123,NOT_STARTED,2024-06-07
230,3363,STARTED,2023-10-21
871,3134,NOT_STARTED,2024-02-02
1412,2641,COMPLETED,2023-10-04
705,217,COMPLETED,2024-08-17
1721,2403,COMPLETED,2024-06-25
1496,98,NOT_STARTED,2023-12-24
406,4506,STARTED,2023-08-15
1335,2775,STARTED,2024-06-17
1608,976,COMPLETED,2024-07-16
745,274,STARTED,2024-09-13
968,4227,COMPLETED,2023-09-10
1842,3433,COMPLETED,2023-10-27
489,1587,STARTED,2024-04-14
1010,2668,NOT_STARTED,2024-05-22
1830,3475,NOT_STARTED,2024-11-08
1681,3053,COMPLETED,2024-07-17
474,2053,NOT_STARTED,2024-12-14
357,435,STARTED,2023-11-06
951,2708,STARTED,2024-05-23
373,1198,STARTED,2023-10-22
265,2838,STARTED,2023-10-17
386,4156,COMPLETED,2024-03-29
269,4268,STARTED,2024-10-10
1039,2764,COMPLETED,2023-08-02
26,561,NOT_STARTED,2024-05-05
267,3155,NOT_STARTED,2024-09-22
1230,1440,STARTED,2023-12-01
4,3221,COMPLETED,2024-10-16
1993,3838,NOT_STARTED,2023-07-10
264,455,COMPLETED,2023-09-29
197,4967,NOT_STARTED,2024-04-09
1661,4754,NOT_STARTED,2024-07-18
1444,167,COMPLETED,2024-07-29
1557,4799,NOT_STARTED,2024-10-30
683,641,STARTED,2024-05-24
286,3397,NOT_STARTED,2024-12-20
1856,4014,STARTED,2023-07-05
1931,3655,NOT_STARTED,2024-09-03
51,3391,COMPLETED,2024-05-03
272,4232,STARTED,2024-05-11
916,3649,COMPLETED,2023-08-04
453,4415,STARTED,2023-08-07
270,4941,COMPLETED,2023-08-09
1485,306,COMPLETED,2024-11-03
1610,160,COMPLETED,2024-07-15
1880,4850,COMPLETED,2024-06-26
1771,2181,NOT_STARTED,2023-11-06
1911,1078,COMPLETED,2024-01-09
643,761,NOT_STARTED,2024-03-26
80,709,NOT_STARTED,2024-10-24
1686,1711,NOT_STARTED,2023-08-27
1199,4814,COMPLETED,2024-08-08
166,547,NOT_STARTED,2024-06-05
810,2613,COMPLETED,2024-08-01
1922,2895,STARTED,2024-10-24
210,579,STARTED,2024-01-12
1262,2688,NOT_STARTED,2024-07-31
814,4144,NOT_STARTED,2024-05-19
80,3162,COMPLETED,2024-05-17
1413,3705,NOT_STARTED,2024-09-25
165,1192,STARTED,2023-09-28
340,1406,COMPLETED,2023-08-13
738,238,STARTED,2024-06-01
1882,3929,STARTED,2024-05-04
19,982,COMPLETED,2024-08-28
381,2041,COMPLETED,2023-07-11
994,3,NOT_STARTED,2024-09-04
1451,2418,STARTED,2024-02-13
1885,2267,COMPLETED,2023-10-01
1342,4575,NOT_STARTED,2024-07-25
518,1176,COMPLETED,2024-03-25
1944,973,STARTED,2023-12-05
1755,932,COMPLETED,2023-10-24
1061,2993,COMPLETED,2024-04-19
1400,989,STARTED,2024-07-10
1265,4564,NOT_STARTED,2024-02-03
1652,273,NOT_STARTED,2023-10-29
211,926,NOT_STARTED,2024-12-01
1458,1868,NOT_STARTED,2024-01-03
1558,1383,NOT_STARTED,2024-03-15
881,4008,COMPLETED,2024-09-21
1754,4346,COMPLETED,2023-10-02
743,1010,COMPLETED,2023-09-03
1967,815,STARTED,2024-12-23
43,3334,COMPLETED,2024-03-02
670,2842,COMPLETED,2024-07-25
1922,4154,COMPLETED,2023-08-17
278,2549,COMPLETED,2024-01-23
1426,2208,STARTED,2023-09-14
1619,239,COMPLETED,2024-03-11
467,2145,STARTED,2023-09-09
1426,3151,STARTED,2024-12-25
501,1876,NOT_STARTED,2024-08-21
1324,695,COMPLETED,2024-06-30
1970,4859,COMPLETED,2024-12-17
895,2760,NOT_STARTED,2024-05-31
1970,958,NOT_STARTED,2024-02-23
83,1917,COMPLETED,2023-06-17
866,4299,NOT_STARTED,2024-10-31
167,1306,STARTED,2024-11-16
284,4468,COMPLETED,2024-04-02
580,923,STARTED,2023-08-21
1140,2786,STARTED,2024-07-11
573,1816,COMPLETED,2024-02-19
509,4572,STARTED,2023-11-23
318,77,STARTED,2023-12-27
1794,915,NOT_STARTED,2024-06-21
1953,2552,COMPLETED,2024-12-16
110,818,STARTED,2024-05-20
1172,4129,STARTED,2024-01-25
977,3835,NOT_STARTED,2024-08-14
367,1141,NOT_STARTED,2023-07-08
1366,1699,NOT_STARTED,2023-12-20
1448,1955,NOT_STARTED,2023-07-20
1098,4596,NOT_STARTED,2023-08-20
148,1048,COMPLETED,2024-12-27
994,2027,STARTED,2024-09-17
132,288,COMPLETED,2024-07-27
607,2997,COMPLETED,2023-12-23
535,21,NOT_STARTED,2023-07-23
1982,4666,NOT_STARTED,2024-08-11
1688,466,COMPLETED,2024-07-16
692,1976,STARTED,2024-02-10
500,2419,NOT_STARTED,2023-10-24
1085,1790,NOT_STARTED,2023-08-27
1862,4542,COMPLETED,2024-02-15
1244,2912,NOT_STARTED,2024-10-04
997,4493,STARTED,2023-07-31
378,2531,COMPLETED,2024-07-16
1914,4722,NOT_STARTED,2024-03-18
1627,4492,STARTED,2024-02-25
725,2305,NOT_STARTED,2023-11-30
920,2385,NOT_STARTED,2024-09-01
1277,4341,NOT_STARTED,2023-06-23
193,1331,COMPLETED,2024-03-12
1274,1088,NOT_STARTED,2023-07-27
498,4734,STARTED,2023-08-07
31,3835,STARTED,2024-06-18
1300,3335,NOT_STARTED,2023-12-25
491,4526,STARTED,2023-09-03
1121,389,NOT_STARTED,2024-06-16
1100,1131,NOT_STARTED,2023-10-01
1646,4723,STARTED,2024-02-17
1071,1467,COMPLETED,2023-06-27
302,164,COMPLETED,2024-02-09
1846,212,STARTED,2024-10-12
1458,2327,COMPLETED,2024-01-09
1586,719,COMPLETED,2023-08-12
991,2986,STARTED,2024-05-16
439,317,COMPLETED,2024-12-07
420,4927,NOT_STARTED,2024-09-21
1458,2931,NOT_STARTED,2024-09-22
1023,3185,NOT_STARTED,2023-08-10
1409,2255,NOT_STARTED,2024-11-27
1715,3760,STARTED,2024-11-22
778,3012,COMPLETED,2024-01-13
36,4637,NOT_STARTED,2023-12-03
855,568,COMPLETED,2023-11-07
236,1906,NOT_STARTED,2024-03-29
192,245,NOT_STARTED,2024-02-12
1714,4615,COMPLETED,2024-04-21
768,3189,COMPLETED,2024-05-10
147,3119,NOT_STARTED,2024-10-17
1338,1907,NOT_STARTED,2024-07-18
186,1417,NOT_STARTED,2023-12-09
1293,4020,STARTED,2024-08-14
902,3619,STARTED,2023-10-09
399,4735,NOT_STARTED,2024-03-26
1397,2369,NOT_STARTED,2023-10-12
1878,1568,COMPLETED,2023-06-23
1369,3659,COMPLETED,2024-05-17
389,630,COMPLETED,2024-11-28
667,1777,COMPLETED,2024-05-25
691,3397,COMPLETED,2023-07-02
1661,4784,COMPLETED,2024-06-26
1441,2253,STARTED,2024-05-16
613,4990,STARTED,2023-11-25
986,1759,NOT_STARTED,2024-11-02
958,1432,NOT_STARTED,2023-11-15
414,1573,STARTED,2023-06-25
1979,3735,STARTED,2024-02-17
1677,3555,STARTED,2023-12-01
774,4651,STARTED,2023-10-01
1966,2884,STARTED,2024-06-10
1884,4375,NOT_STARTED,2024-02-02
1974,3708,COMPLETED,2024-01-01
528,2082,COMPLETED,2024-05-18
865,1785,COMPLETED,2024-06-05
814,1335,NOT_STARTED,2024-06-12
1760,226,COMPLETED,2024-05-12
971,2006,NOT_STARTED,2024-11-28
56,3952,NOT_STARTED,2024-06-14
1325,3061,COMPLETED,2024-02-04
893,3727,STARTED,2024-12-19
577,2066,NOT_STARTED,2023-08-30
1964,3055,COMPLETED,2024-05-10
1307,4592,COMPLETED,2024-05-17
1888,3806,STARTED,2024-11-15
112,1010,NOT_STARTED,2023-12-14
855,1399,NOT_STARTED,2023-07-03
388,3367,STARTED,2023-06-27
1542,3763,NOT_STARTED,2024-05-31
1455,4147,NOT_STARTED,2024-05-23
1556,3832,STARTED,2024-04-11
1179,1636,NOT_STARTED,2023-09-08
1852,409,COMPLETED,2024-02-21
284,894,STARTED,2024-04-30
1401,3680,COMPLETED,2023-12-02
1066,2527,COMPLETED,2024-04-09
1184,1715,COMPLETED,2024-09-12
230,1164,COMPLETED,2024-08-17
1691,3809,COMPLETED,2024-11-11
177,3100,STARTED,2023-11-26
629,3636,NOT_STARTED,2024-06-18
1068,1597,COMPLETED,2024-02-01
268,3802,COMPLETED,2024-03-07
616,4294,STARTED,2024-09-29
1578,932,NOT_STARTED,2023-11-02
318,4148,NOT_STARTED,2024-10-31
1674,1683,STARTED,2023-12-04
1389,1002,NOT_STARTED,2023-12-20
1434,1970,STARTED,2024-04-19
217,4491,STARTED,2024-02-01
1555,1369,NOT_STARTED,2023-06-15
988,1062,NOT_STARTED,2023-11-11
204,4293,NOT_STARTED,2023-06-04
910,1003,COMPLETED,2024-11-01
519,1317,STARTED,2024-09-15
1811,1599,NOT_STARTED,2024-12-18
1575,1240,COMPLETED,2023-09-30
1306,1152,NOT_STARTED,2024-04-13
323,3894,COMPLETED,2024-12-23
1664,644,STARTED,2024-01-10
287,3607,NOT_STARTED,2024-04-18
1094,3439,NOT_STARTED,2024-12-18
171,4931,STARTED,2024-06-29
1349,3631,COMPLETED,2024-11-01
39,1411,COMPLETED,2024-04-02
471,1294,COMPLETED,2024-01-20
1267,2659,NOT_STARTED,2024-07-24
1619,1902,STARTED,2023-07-27
374,3173,STARTED,2024-05-11
920,4873,STARTED,2024-12-21
1805,4343,NOT_STARTED,2023-11-26
751,335,STARTED,2023-11-23
1355,321,COMPLETED,2024-01-27
1065,3030,NOT_STARTED,2024-05-16
750,2563,NOT_STARTED,2024-04-02
1724,2427,COMPLETED,2023-06-30
270,4329,STARTED,2023-07-30
1589,4977,STARTED,2024-02-26
1674,1455,NOT_STARTED,2023-10-08
1443,3941,STARTED,2024-11-29
1720,1708,COMPLETED,2023-10-19
1323,126,NOT_STARTED,2024-03-19
343,3615,NOT_STARTED,2024-04-26
865,4248,STARTED,2023-11-01
1976,1595,COMPLETED,2023-06-28
1648,779,STARTED,2024-06-21
1094,9,NOT_STARTED,2024-01-23
785,2706,NOT_STARTED,2024-08-06
1092,1108,STARTED,2024-08-20
1328,1913,NOT_STARTED,2024-03-30
591,4615,STARTED,2024-01-13
565,595,COMPLETED,2024-08-08
2000,609,NOT_STARTED,2024-11-05
336,3847,COMPLETED,2024-08-30
134,4201,STARTED,2024-02-08
252,227,COMPLETED,2024-11-26
1356,1885,COMPLETED,2024-07-26
1029,1072,COMPLETED,2024-08-20
1253,4600,COMPLETED,2024-07-21
968,4995,NOT_STARTED,2023-06-07
1418,3262,COMPLETED,2024-10-07
1515,33,COMPLETED,2024-09-09
574,4623,STARTED,2023-12-07
213,291,NOT_STARTED,2023-06-17
1177,3202,STARTED,2023-11-10
1608,4786,COMPLETED,2023-09-07
541,1412,COMPLETED,2024-08-02
1891,1962,STARTED,2024-03-29
369,1822,COMPLETED,2024-09-14
1782,529,STARTED,2024-07-10
539,3760,NOT_STARTED,2024-05-16
81,1442,NOT_STARTED,2024-09-03
277,1710,NOT_STARTED,2024-11-24
1678,2290,NOT_STARTED,2024-04-22
251,73,COMPLETED,2023-06-18
1092,3876,NOT_STARTED,2023-12-08
1400,2675,COMPLETED,2023-12-30
1469,2601,STARTED,2024-06-07
609,2104,COMPLETED,2024-06-29
621,3268,STARTED,2024-03-02
1580,2785,STARTED,2023-07-20
58,84,STARTED,2023-10-29
80,2973,STARTED,2024-10-03
334,4195,STARTED,2024-09-25
1412,4033,STARTED,2023-12-28
1480,3450,COMPLETED,2024-08-27
1149,1381,COMPLETED,2024-03-14
80,3350,NOT_STARTED,2024-04-09
255,2583,STARTED,2023-08-26
116,1998,COMPLETED,2024-05-03
1505,3573,NOT_STARTED,2023-08-04
1497,2827,STARTED,2023-06-15
392,4729,COMPLETED,2024-05-23
286,2476,NOT_STARTED,2024-11-12
1502,1721,COMPLETED,2024-02-21
541,1287,STARTED,2023-07-13
1066,214,NOT_STARTED,2023-09-13
561,3786,NOT_STARTED,2024-11-25
658,4655,COMPLETED,2023-06-15
1916,2698,NOT_STARTED,2024-12-25
617,709,COMPLETED,2024-08-07
907,788,STARTED,2024-05-30
249,33,COMPLETED,2023-06-02
449,3223,COMPLETED,2024-11-12
1322,1447,NOT_STARTED,2024-05-06
1569,2855,NOT_STARTED,2023-12-25
953,3155,STARTED,2023-11-25
907,4751,COMPLETED,2023-08-22
772,2773,NOT_STARTED,2023-06-11
11,2010,COMPLETED,2024-02-11
98,1695,NOT_STARTED,2024-01-31
1895,1128,STARTED,2024-01-05
667,4773,STARTED,2023-10-29
1191,2890,STARTED,2023-11-29
342,2439,NOT_STARTED,2024-05-19
975,2445,COMPLETED,2024-12-06
1207,3351,STARTED,2024-02-06
427,1877,NOT_STARTED,2024-08-11
566,4568,STARTED,2024-11-20
51,1642,COMPLETED,2024-04-08
1974,147,COMPLETED,2024-05-25
1175,1903,NOT_STARTED,2023-10-27
837,2471,COMPLETED,2023-11-11
690,3277,NOT_STARTED,2023-09-17
1687,2456,COMPLETED,2024-04-24
1138,3874,NOT_STARTED,2024-02-14
1240,2918,NOT_STARTED,2024-03-16
899,3250,COMPLETED,2023-08-14
1095,446,STARTED,2023-09-26
1055,3938,COMPLETED,2024-03-27
1416,200,COMPLETED,2023-07-07
1575,1412,COMPLETED,2023-11-04
1910,4324,COMPLETED,2024-04-23
1668,895,STARTED,2023-10-01
93,2082,NOT_STARTED,2024-03-19
1081,3135,NOT_STARTED,2023-07-01
289,900,NOT_STARTED,2024-07-31
400,4033,COMPLETED,2023-09-14
1003,3317,COMPLETED,2023-10-28
1414,3557,STARTED,2023-11-30
151,1720,STARTED,2024-02-02
1109,3494,NOT_STARTED,2024-07-08
1171,652,COMPLETED,2024-05-31
990,4337,NOT_STARTED,2023-10-01
1106,1584,STARTED,2024-09-21
832,3233,STARTED,2024-02-27
107,3782,STARTED,2024-10-25
147,749,NOT_STARTED,2023-07-02
953,1354,STARTED,2023-12-13
327,1504,STARTED,2024-02-19
1728,4930,STARTED,2024-05-22
86,1619,STARTED,2023-11-09
1170,1139,NOT_STARTED,2024-06-12
1045,4076,NOT_STARTED,2024-05-10
1831,1442,NOT_STARTED,2024-12-03
1519,4990,NOT_STARTED,2024-01-20
1770,3779,COMPLETED,2024-03-12
1076,779,STARTED,2024-11-28
687,2074,NOT_STARTED,2023-07-09
1088,2921,STARTED,2024-06-29
792,2094,COMPLETED,2024-01-13
1235,922,COMPLETED,2024-10-09
1605,4631,NOT_STARTED,2024-10-20
1310,3105,NOT_STARTED,2024-09-09
593,2587,NOT_STARTED,2024-08-30
1222,1715,NOT_STARTED,2024-09-25
1281,995,COMPLETED,2024-06-30
1000,1049,STARTED,2023-11-15
1249,4055,STARTED,2024-09-27
730,112,STARTED,2024-06-27
882,3535,COMPLETED,2024-12-28
599,2740,NOT_STARTED,2024-09-23
1402,2675,STARTED,2023-06-10
1216,1802,COMPLETED,2024-05-07
800,457,NOT_STARTED,2023-12-16
427,471,COMPLETED,2024-09-19
328,4789,NOT_STARTED,2023-12-23
1010,1235,COMPLETED,2024-10-28
1719,3854,COMPLETED,2024-07-25
645,408,COMPLETED,2024-01-16
1780,4147,COMPLETED,2024-01-06
148,2974,STARTED,2023-10-10
1360,1663,NOT_STARTED,2024-12-11
446,4332,COMPLETED,2024-02-24
1494,4780,NOT_STARTED,2024-05-09
286,2678,STARTED,2023-06-22
558,156,NOT_STARTED,2024-01-19
810,4044,NOT_STARTED,2023-09-21
1681,3114,STARTED,2024-09-22
498,2848,NOT_STARTED,2023-06-12
587,780,NOT_STARTED,2024-04-30
1953,490,STARTED,2024-04-01
1345,1723,STARTED,2024-07-09
1704,3960,COMPLETED,2024-10-23
1325,1289,COMPLETED,2024-10-27
1288,2574,STARTED,2024-09-04
375,1729,STARTED,2024-01-27
1613,155,COMPLETED,2023-12-04
1812,943,COMPLETED,2024-03-23
120,1936,NOT_STARTED,2023-07-24
1197,2715,STARTED,2024-08-02
1531,3436,NOT_STARTED,2023-07-31
1226,173,STARTED,2024-07-06
1001,565,NOT_STARTED,2024-02-10
796,2143,NOT_STARTED,2024-06-09
665,3220,NOT_STARTED,2024-12-05
533,676,COMPLETED,2024-06-30
1911,3625,NOT_STARTED,2023-08-15
1286,3798,STARTED,2023-10-09
948,2292,STARTED,2024-10-29
365,887,COMPLETED,2024-04-09
1624,3870,STARTED,2023-10-07
1970,179,NOT_STARTED,2023-08-24
38,173,NOT_STARTED,2024-11-08
129,839,COMPLETED,2024-07-18
964,4345,NOT_STARTED,2024-09-06
269,1959,COMPLETED,2024-12-08
361,4913,COMPLETED,2023-08-29
1609,944,NOT_STARTED,2024-02-25
1756,3328,COMPLETED,2023-12-26
767,992,COMPLETED,2024-08-15
1076,3031,NOT_STARTED,2023-07-04
1836,114,STARTED,2024-07-27
1578,2358,STARTED,2024-01-15
772,1385,COMPLETED,2023-10-05
363,1146,STARTED,2024-02-06
150,881,STARTED,2024-02-21
1390,4894,STARTED,2024-01-17
118,1832,COMPLETED,2024-06-14
1437,2883,NOT_STARTED,2024-07-23
547,860,COMPLETED,2024-09-17
228,1673,STARTED,2023-08-29
1012,3291,COMPLETED,2023-07-20
1058,1583,NOT_STARTED,2024-05-16
1292,1894,NOT_STARTED,2023-12-20
466,4402,COMPLETED,2023-09-05
361,1943,STARTED,2023-12-22
187,2914,NOT_STARTED,2023-08-29
1771,1912,COMPLETED,2024-04-06
1484,265,COMPLETED,2023-10-06
1407,1343,COMPLETED,2024-07-14
278,3068,NOT_STARTED,2024-02-19
1813,345,NOT_STARTED,2024-01-24
101,972,NOT_STARTED,2024-12-29
189,3909,NOT_STARTED,2024-12-10
1663,1373,STARTED,2023-06-16
326,797,NOT_STARTED,2024-05-05
1098,2148,NOT_STARTED,2023-06-01
1412,634,NOT_STARTED,2023-11-18
675,4196,COMPLETED,2024-01-19
1181,4718,STARTED,2023-07-20
1353,2593,NOT_STARTED,2023-07-01
462,4595,COMPLETED,2023-12-05
946,4156,COMPLETED,2024-09-28
1682,2415,NOT_STARTED,2024-08-13
1798,436,STARTED,2024-10-10
1994,2997,STARTED,2024-11-26
517,4417,STARTED,2023-11-02
1053,546,STARTED,2024-06-16
1460,1635,COMPLETED,2024-04-24
1134,1607,NOT_STARTED,2023-08-14
1052,1317,NOT_STARTED,2024-11-07
1175,3669,NOT_STARTED,2023-11-06
1806,4526,STARTED,2024-01-29
812,1346,NOT_STARTED,2023-10-18
374,4725,NOT_STARTED,2024-12-24
1169,1482,COMPLETED,2024-03-19
1583,420,STARTED,2023-08-04
31,563,STARTED,2024-08-12
503,4827,NOT_STARTED,2024-05-31
577,4550,NOT_STARTED,2024-01-17
365,15,NOT_STARTED,2023-11-11
1827,2307,COMPLETED,2024-11-08
319,3237,COMPLETED,2023-12-12
1085,2770,STARTED,2023-12-20
1044,860,COMPLETED,2023-08-26
133,3796,STARTED,2024-10-14
726,1263,STARTED,2024-04-02
783,3678,COMPLETED,2024-05-17
1685,2542,COMPLETED,2024-08-08
1914,2304,NOT_STARTED,2024-05-21
587,4328,STARTED,2024-04-09
1521,3790,STARTED,2024-06-05
1233,2583,NOT_STARTED,2023-06-29
293,3657,STARTED,2024-07-17
1231,1168,COMPLETED,2023-06-26
963,4829,NOT_STARTED,2024-08-25
149,1475,COMPLETED,2023-07-26
301,716,STARTED,2023-06-26
1225,1698,NOT_STARTED,2024-03-22
1111,52,NOT_STARTED,2023-08-06
366,3505,STARTED,2024-06-25
133,3781,COMPLETED,2023-11-27
1015,3629,STARTED,2023-07-04
1029,625,STARTED,2023-08-17
367,584,COMPLETED,2023-09-25
578,4745,NOT_STARTED,2024-09-26
1359,3321,STARTED,2024-04-01
1099,3799,COMPLETED,2024-08-12
590,3151,COMPLETED,2024-03-12
