enrollment_id,enrollment_date,enrollment_status,user_id,course_id
2053,2023-03-05,INACTIVE,2257,39
2054,2023-01-19,COMPLETED,2700,61
2055,2023-05-30,ACTIVE,3643,119
2056,2024-03-09,INACTIVE,3107,154
2057,2023-10-13,COMPLETED,3646,58
2058,2024-12-14,INACTIVE,2582,134
2059,2023-11-29,COMPLETED,509,23
2060,2024-06-25,INACTIVE,294,12
2061,2023-10-05,COMPLETED,4551,83
2062,2023-10-26,COMPLETED,553,183
2063,2023-03-11,INACTIVE,3186,90
2064,2023-06-22,ACTIVE,4067,150
2065,2023-03-08,COMPLETED,1172,113
2066,2023-05-26,INACTIVE,4939,82
2067,2023-05-06,COMPLETED,760,124
2068,2023-03-03,COMPLETED,3433,121
2069,2024-06-01,ACTIVE,4793,111
2070,2023-01-28,ACTIVE,3888,36
2071,2024-07-08,COMPLETED,3581,66
2072,2024-04-18,ACTIVE,2581,67
2073,2023-05-18,COMPLETED,2019,57
2074,2023-04-04,COMPLETED,2672,142
2075,2024-02-22,ACTIVE,4793,181
2076,2023-04-03,ACTIVE,2078,142
2077,2023-11-07,COMPLETED,149,10
2078,2023-05-28,INACTIVE,1981,99
2079,2023-04-28,COMPLETED,3203,146
2080,2024-10-20,COMPLETED,2729,63
2081,2023-09-03,ACTIVE,4935,174
2082,2023-03-24,COMPLETED,2815,143
2083,2024-01-25,ACTIVE,4094,178
2084,2023-10-15,INACTIVE,2312,1
2085,2023-01-29,ACTIVE,3097,24
2086,2024-12-03,COMPLETED,287,112
2087,2023-12-22,COMPLETED,534,147
2088,2024-01-20,ACTIVE,4157,18
2089,2023-07-27,COMPLETED,4336,157
2090,2024-12-13,COMPLETED,1217,147
2091,2023-07-17,INACTIVE,3531,84
2092,2023-04-26,INACTIVE,3154,199
2093,2024-11-17,ACTIVE,2922,5
2094,2024-07-28,INACTIVE,4534,19
2095,2023-02-28,ACTIVE,4581,93
2096,2024-12-31,ACTIVE,3801,78
2097,2023-03-18,ACTIVE,3153,166
2098,2023-10-19,ACTIVE,2781,17
2099,2024-06-22,COMPLETED,3172,25
2100,2023-11-16,ACTIVE,652,34
2101,2023-06-13,ACTIVE,2686,183
2102,2024-10-30,COMPLETED,1275,21
2103,2024-07-13,INACTIVE,1968,55
2104,2023-02-16,COMPLETED,1695,5
2105,2023-08-29,COMPLETED,3165,10
2106,2024-08-26,INACTIVE,1309,130
2107,2024-01-03,INACTIVE,4933,178
2108,2024-04-17,INACTIVE,1862,120
2109,2024-12-07,COMPLETED,3569,190
2110,2023-04-16,ACTIVE,2432,165
2111,2023-11-12,INACTIVE,4507,152
2112,2024-05-05,ACTIVE,1130,9
2113,2023-10-07,COMPLETED,2765,156
2114,2024-05-22,INACTIVE,51,50
2115,2023-11-03,COMPLETED,2148,150
2116,2023-08-31,ACTIVE,653,50
2117,2023-09-18,COMPLETED,4860,132
2118,2023-06-09,COMPLETED,2617,93
2119,2023-11-28,INACTIVE,1108,96
2120,2023-06-23,COMPLETED,2095,33
2121,2023-09-23,ACTIVE,2795,19
2122,2024-02-06,COMPLETED,1926,193
2123,2023-12-26,INACTIVE,1661,38
2124,2024-03-17,ACTIVE,4325,199
2125,2023-07-14,COMPLETED,1927,55
2126,2023-12-23,INACTIVE,1750,3
2127,2023-08-21,ACTIVE,816,161
2128,2024-11-18,COMPLETED,639,32
2129,2023-05-24,ACTIVE,2000,127
2130,2024-12-05,COMPLETED,3445,121
2131,2023-07-04,COMPLETED,444,131
2132,2024-01-15,COMPLETED,1022,55
2133,2023-06-05,ACTIVE,1442,190
2134,2023-04-17,COMPLETED,961,20
2135,2024-08-09,COMPLETED,4799,8
2136,2023-02-20,COMPLETED,1770,170
2137,2024-08-06,ACTIVE,3950,150
2138,2023-02-17,COMPLETED,1794,53
2139,2024-06-12,COMPLETED,518,49
2140,2024-10-07,COMPLETED,4954,22
2141,2024-03-08,ACTIVE,4976,144
2142,2024-06-06,ACTIVE,1325,5
2143,2024-02-21,COMPLETED,4603,145
2144,2023-05-02,COMPLETED,4149,163
2145,2023-08-30,ACTIVE,977,69
2146,2024-06-15,INACTIVE,2604,165
2147,2023-09-12,INACTIVE,1469,139
2148,2024-07-28,ACTIVE,4141,184
2149,2024-06-21,INACTIVE,2969,139
2150,2024-08-30,INACTIVE,3982,169
2151,2024-04-13,INACTIVE,4099,10
2152,2024-08-05,ACTIVE,4559,127
2153,2023-10-18,INACTIVE,1462,72
2154,2023-06-12,ACTIVE,2141,70
2155,2024-06-26,COMPLETED,2822,148
2156,2024-06-10,INACTIVE,3126,70
2157,2024-08-20,ACTIVE,232,177
2158,2023-05-29,COMPLETED,3865,8
2159,2024-01-17,INACTIVE,332,125
2160,2024-10-17,INACTIVE,1188,40
2161,2024-07-19,ACTIVE,4542,150
2162,2024-04-19,INACTIVE,743,78
2163,2024-07-17,ACTIVE,4431,148
2164,2024-10-24,COMPLETED,3291,49
2165,2023-04-21,INACTIVE,4971,194
2166,2024-06-05,INACTIVE,3209,92
2167,2024-06-21,COMPLETED,3413,174
2168,2023-02-25,ACTIVE,874,70
2169,2023-09-16,INACTIVE,2222,138
2170,2023-09-05,INACTIVE,2271,84
2171,2023-07-12,COMPLETED,3725,146
2172,2023-07-14,ACTIVE,1412,107
2173,2024-11-29,INACTIVE,2135,89
2174,2024-11-16,ACTIVE,477,130
2175,2024-01-03,COMPLETED,588,122
2176,2023-03-30,COMPLETED,3095,105
2177,2024-11-06,INACTIVE,2387,79
2178,2024-06-15,COMPLETED,3187,96
2179,2023-03-02,COMPLETED,2197,150
2180,2023-12-25,INACTIVE,4970,183
2181,2024-05-09,ACTIVE,1007,13
2182,2023-04-09,INACTIVE,3147,30
2183,2023-06-20,COMPLETED,117,46
2184,2023-12-14,COMPLETED,1754,164
2185,2024-01-22,INACTIVE,3423,3
2186,2023-12-27,ACTIVE,4269,86
2187,2024-08-24,INACTIVE,1457,195
2188,2024-11-18,INACTIVE,188,153
2189,2024-03-21,ACTIVE,2366,55
2190,2024-06-10,INACTIVE,2223,137
2191,2024-12-20,COMPLETED,4374,169
2192,2023-03-09,COMPLETED,3236,185
2193,2023-10-19,INACTIVE,896,127
2194,2023-11-20,INACTIVE,3602,192
2195,2023-05-14,INACTIVE,3299,134
2196,2024-09-04,COMPLETED,1750,112
2197,2023-02-07,COMPLETED,98,163
2198,2024-05-02,ACTIVE,4760,169
2199,2024-03-10,INACTIVE,388,57
2200,2024-04-24,INACTIVE,288,120
2201,2023-09-14,ACTIVE,3472,113
2202,2023-01-07,COMPLETED,1599,77
2203,2023-11-25,INACTIVE,3740,14
2204,2023-04-23,COMPLETED,2763,8
2205,2023-07-19,INACTIVE,1635,53
2206,2023-04-02,INACTIVE,1863,192
2207,2024-05-13,COMPLETED,1099,176
2208,2024-03-08,COMPLETED,2366,160
2209,2024-05-28,COMPLETED,1836,25
2210,2023-09-21,ACTIVE,2918,61
2211,2023-05-08,COMPLETED,1191,101
2212,2023-12-06,COMPLETED,399,32
2213,2023-06-05,INACTIVE,4266,82
2214,2023-08-02,ACTIVE,1701,44
2215,2024-12-20,COMPLETED,377,114
2216,2024-04-30,COMPLETED,2757,121
2217,2024-03-04,ACTIVE,4490,73
2218,2023-10-25,ACTIVE,263,96
2219,2024-12-14,ACTIVE,152,192
2220,2024-03-05,INACTIVE,740,133
2221,2024-02-13,ACTIVE,3850,43
2222,2023-03-23,COMPLETED,2486,12
2223,2023-10-17,COMPLETED,4471,24
2224,2024-03-26,COMPLETED,3592,184
2225,2024-07-16,ACTIVE,2099,28
2226,2023-05-10,INACTIVE,4122,177
2227,2023-12-31,COMPLETED,652,166
2228,2023-07-18,ACTIVE,846,199
2229,2024-06-22,ACTIVE,4833,70
2230,2023-05-24,INACTIVE,4411,144
2231,2023-08-13,INACTIVE,3400,179
2232,2023-09-27,INACTIVE,1720,153
2233,2024-04-02,COMPLETED,1909,96
2234,2024-12-10,COMPLETED,856,137
2235,2024-07-04,ACTIVE,3293,164
2236,2024-04-28,ACTIVE,2600,72
2237,2023-12-07,INACTIVE,3823,74
2238,2024-12-09,INACTIVE,910,80
2239,2023-09-28,COMPLETED,1516,115
2240,2023-07-26,ACTIVE,3730,153
2241,2023-01-27,INACTIVE,4916,139
2242,2023-09-11,ACTIVE,608,33
2243,2024-06-09,ACTIVE,3474,114
2244,2023-04-21,INACTIVE,1188,186
2245,2023-06-13,ACTIVE,2905,70
2246,2024-08-26,COMPLETED,3596,63
2247,2024-04-07,COMPLETED,4847,116
2248,2024-11-25,ACTIVE,166,70
2249,2023-12-11,COMPLETED,2052,180
2250,2023-03-27,ACTIVE,4370,106
2251,2023-07-19,ACTIVE,3235,70
2252,2024-07-31,ACTIVE,1996,95
2253,2023-05-11,COMPLETED,3265,63
2254,2023-11-25,INACTIVE,3750,116
2255,2024-05-28,INACTIVE,2131,185
2256,2023-10-17,ACTIVE,308,4
2257,2024-12-02,COMPLETED,556,1
2258,2024-08-27,COMPLETED,4726,125
2259,2023-12-08,INACTIVE,4259,133
2260,2023-01-05,ACTIVE,3338,182
2261,2024-03-03,COMPLETED,4681,104
2262,2024-03-28,COMPLETED,3199,176
2263,2024-08-02,COMPLETED,1677,149
2264,2024-07-04,COMPLETED,1535,127
2265,2024-10-15,COMPLETED,1595,100
2266,2024-12-21,INACTIVE,263,200
2267,2024-09-03,ACTIVE,4765,133
2268,2024-11-27,COMPLETED,4645,125
2269,2023-07-07,ACTIVE,4909,162
2270,2024-08-13,COMPLETED,4095,169
2271,2023-09-07,COMPLETED,1922,180
2272,2023-04-21,ACTIVE,577,4
2273,2023-10-15,ACTIVE,3309,34
2274,2023-07-15,ACTIVE,4155,191
2275,2024-11-27,ACTIVE,4994,86
2276,2024-02-09,INACTIVE,3101,67
2277,2023-11-26,INACTIVE,2343,65
2278,2023-07-02,ACTIVE,1584,187
2279,2024-01-10,INACTIVE,2695,6
2280,2024-06-18,COMPLETED,3129,120
2281,2024-07-23,ACTIVE,2359,129
2282,2023-12-06,INACTIVE,3067,148
2283,2023-07-05,ACTIVE,3926,74
2284,2024-06-29,COMPLETED,234,33
2285,2023-11-08,ACTIVE,1223,58
2286,2023-10-31,ACTIVE,3710,25
2287,2024-11-23,COMPLETED,2329,50
2288,2023-05-06,ACTIVE,4209,16
2289,2024-11-06,INACTIVE,3779,46
2290,2024-07-02,COMPLETED,4977,41
2291,2024-08-08,INACTIVE,2428,9
2292,2024-03-05,INACTIVE,4972,198
2293,2024-06-25,COMPLETED,4028,58
2294,2024-10-04,INACTIVE,2758,60
2295,2023-06-30,ACTIVE,2580,28
2296,2023-05-21,ACTIVE,98,125
2297,2024-11-26,COMPLETED,2603,147
2298,2024-01-29,ACTIVE,391,85
2299,2023-06-03,INACTIVE,1453,48
2300,2023-02-06,ACTIVE,4064,167
2301,2024-12-07,ACTIVE,1383,165
2302,2023-07-15,INACTIVE,1940,187
2303,2023-03-02,INACTIVE,4379,5
2304,2023-01-11,COMPLETED,4403,80
2305,2023-06-01,COMPLETED,3351,72
2306,2024-01-06,INACTIVE,1891,144
2307,2024-03-25,COMPLETED,3001,11
2308,2023-06-29,ACTIVE,4807,49
2309,2024-12-25,COMPLETED,311,177
2310,2024-11-04,ACTIVE,4344,35
2311,2024-11-28,COMPLETED,2456,69
2312,2023-08-14,ACTIVE,4854,32
2313,2023-01-01,COMPLETED,3142,26
2314,2024-11-03,INACTIVE,3040,82
2315,2023-05-05,COMPLETED,449,72
2316,2023-09-18,ACTIVE,1544,105
2317,2023-04-11,INACTIVE,3131,71
2318,2024-06-05,ACTIVE,894,32
2319,2023-10-22,ACTIVE,1489,44
2320,2024-12-30,ACTIVE,1838,172
2321,2023-03-05,ACTIVE,4728,96
2322,2023-09-08,ACTIVE,209,33
2323,2023-06-11,COMPLETED,1595,190
2324,2024-08-05,COMPLETED,992,56
2325,2024-07-07,INACTIVE,1113,184
2326,2023-10-17,ACTIVE,4156,31
2327,2023-11-21,ACTIVE,4055,60
2328,2023-04-13,COMPLETED,1410,36
2329,2023-03-28,INACTIVE,2202,159
2330,2024-12-07,ACTIVE,763,14
2331,2023-12-14,ACTIVE,4913,149
2332,2023-01-01,INACTIVE,1163,24
2333,2024-10-18,INACTIVE,3928,129
2334,2024-07-07,ACTIVE,1468,170
2335,2023-09-10,COMPLETED,2403,168
2336,2024-12-29,COMPLETED,2652,31
2337,2024-12-24,ACTIVE,2496,177
2338,2024-09-12,COMPLETED,4678,120
2339,2024-02-21,ACTIVE,711,125
2340,2023-04-19,COMPLETED,177,171
2341,2023-12-23,INACTIVE,841,28
2342,2023-04-27,INACTIVE,1713,188
2343,2023-03-22,COMPLETED,3653,14
2344,2023-01-02,INACTIVE,2396,29
2345,2023-05-21,ACTIVE,4587,134
2346,2024-11-11,INACTIVE,3330,68
2347,2024-10-25,COMPLETED,3117,38
2348,2023-01-27,COMPLETED,244,162
2349,2024-10-09,ACTIVE,4482,49
2350,2024-03-19,INACTIVE,4054,49
2351,2024-12-07,COMPLETED,1189,166
2352,2024-09-16,INACTIVE,4614,53
2353,2024-10-15,COMPLETED,1072,96
2354,2024-10-14,INACTIVE,1035,14
2355,2024-02-26,COMPLETED,3103,90
2356,2023-04-07,INACTIVE,3804,159
2357,2023-05-26,INACTIVE,3643,19
2358,2024-12-23,ACTIVE,2546,70
2359,2023-01-23,INACTIVE,794,59
2360,2023-05-14,INACTIVE,4723,116
2361,2024-10-26,COMPLETED,1656,64
2362,2024-10-07,COMPLETED,1353,80
2363,2024-04-14,COMPLETED,3725,12
2364,2024-02-10,COMPLETED,1620,5
2365,2024-06-05,INACTIVE,3485,141
2366,2023-04-29,COMPLETED,4515,112
2367,2024-12-29,COMPLETED,1499,16
2368,2023-05-25,COMPLETED,1118,178
2369,2023-02-16,INACTIVE,2824,74
2370,2024-02-18,ACTIVE,115,37
2371,2024-06-16,COMPLETED,3511,100
2372,2024-12-03,ACTIVE,2095,82
2373,2024-03-18,COMPLETED,822,82
2374,2023-12-17,COMPLETED,1065,43
2375,2023-04-28,COMPLETED,2146,133
2376,2023-01-14,INACTIVE,147,105
2377,2024-09-16,COMPLETED,2723,166
2378,2024-03-25,COMPLETED,1523,181
2379,2024-04-30,ACTIVE,533,73
2380,2024-03-20,INACTIVE,2798,170
2381,2023-04-09,INACTIVE,3777,174
2382,2023-05-07,ACTIVE,1193,149
2383,2024-06-09,ACTIVE,3279,145
2384,2023-08-17,INACTIVE,2570,63
2385,2023-07-16,COMPLETED,2944,58
2386,2023-01-22,COMPLETED,2440,54
2387,2024-06-01,COMPLETED,4927,117
2388,2023-05-01,ACTIVE,1616,54
2389,2023-02-21,COMPLETED,1445,197
2390,2023-06-06,ACTIVE,2793,177
2391,2023-09-22,INACTIVE,2976,103
2392,2023-07-13,INACTIVE,4290,3
2393,2023-12-15,COMPLETED,2093,14
2394,2024-01-01,COMPLETED,2935,112
2395,2024-08-20,INACTIVE,2987,21
2396,2023-09-07,COMPLETED,2106,179
2397,2023-09-15,INACTIVE,2832,9
2398,2024-12-17,COMPLETED,2465,181
2399,2024-12-03,ACTIVE,1148,194
2400,2023-10-14,INACTIVE,4858,96
2401,2024-09-09,ACTIVE,2993,70
2402,2024-06-22,ACTIVE,1496,194
2403,2024-04-08,COMPLETED,593,26
2404,2024-08-20,INACTIVE,4673,73
2405,2023-07-08,COMPLETED,2211,34
2406,2024-10-01,COMPLETED,1939,37
2407,2024-11-14,COMPLETED,4697,86
2408,2023-06-09,INACTIVE,3761,76
2409,2023-08-13,ACTIVE,4913,106
2410,2023-11-25,COMPLETED,2280,158
2411,2024-08-04,INACTIVE,2795,6
2412,2024-10-29,COMPLETED,3617,137
2413,2023-10-19,ACTIVE,3112,182
2414,2024-07-13,COMPLETED,3558,51
2415,2024-11-17,ACTIVE,1381,130
2416,2023-12-11,COMPLETED,110,185
2417,2023-06-14,INACTIVE,4618,195
2418,2023-04-18,ACTIVE,838,43
2419,2023-10-17,INACTIVE,4129,152
2420,2023-04-18,ACTIVE,1305,63
2421,2024-01-14,INACTIVE,3556,97
2422,2024-10-06,INACTIVE,3197,58
2423,2023-02-19,COMPLETED,1824,1
2424,2023-07-17,ACTIVE,2420,174
2425,2023-02-11,ACTIVE,2620,149
2426,2023-10-30,ACTIVE,2855,102
2427,2024-10-06,INACTIVE,3756,171
2428,2024-02-18,COMPLETED,2700,184
2429,2023-09-28,INACTIVE,2341,24
2430,2023-12-15,COMPLETED,3630,54
2431,2024-05-31,ACTIVE,1193,177
2432,2024-01-13,INACTIVE,3139,39
2433,2024-12-17,ACTIVE,3746,68
2434,2024-03-09,INACTIVE,3220,32
2435,2024-02-07,INACTIVE,3410,176
2436,2023-11-14,ACTIVE,3794,103
2437,2023-09-07,INACTIVE,3256,55
2438,2024-06-04,INACTIVE,2930,88
2439,2023-04-29,ACTIVE,939,115
2440,2024-08-07,INACTIVE,457,109
2441,2024-02-04,COMPLETED,3765,147
2442,2023-07-08,INACTIVE,1848,158
2443,2024-02-21,ACTIVE,4790,165
2444,2023-10-18,ACTIVE,1857,80
2445,2023-06-26,COMPLETED,3466,154
2446,2023-12-19,INACTIVE,2586,22
2447,2024-06-23,ACTIVE,1521,183
2448,2023-10-19,INACTIVE,4069,154
2449,2023-10-24,ACTIVE,3665,162
2450,2023-08-09,ACTIVE,4094,189
2451,2023-02-27,ACTIVE,2026,107
2452,2024-07-04,INACTIVE,436,121
2453,2024-11-30,ACTIVE,3915,99
2454,2023-10-17,COMPLETED,3013,55
2455,2023-07-29,INACTIVE,2743,10
2456,2023-04-13,INACTIVE,4487,177
2457,2024-09-17,COMPLETED,2970,80
2458,2024-10-14,ACTIVE,4425,161
2459,2024-06-07,INACTIVE,3218,28
2460,2024-07-21,INACTIVE,3130,78
2461,2024-06-19,COMPLETED,3084,2
2462,2024-02-05,INACTIVE,3039,116
2463,2023-07-28,INACTIVE,3516,7
2464,2023-06-23,INACTIVE,1661,170
2465,2024-03-17,INACTIVE,1068,138
2466,2024-05-26,ACTIVE,1464,37
2467,2024-04-12,ACTIVE,1162,23
2468,2023-12-11,INACTIVE,3360,100
2469,2023-08-26,COMPLETED,3431,118
2470,2024-11-27,ACTIVE,458,97
2471,2024-05-24,COMPLETED,4003,41
2472,2023-06-17,COMPLETED,4054,194
2473,2024-01-18,COMPLETED,1600,106
2474,2023-03-18,INACTIVE,3656,106
2475,2024-03-18,INACTIVE,3765,179
2476,2024-04-25,COMPLETED,2889,178
2477,2023-09-19,ACTIVE,969,107
2478,2024-02-09,ACTIVE,1282,41
2479,2023-09-19,COMPLETED,1042,51
2480,2024-04-04,ACTIVE,2091,87
2481,2023-09-26,COMPLETED,2185,177
2482,2024-03-16,INACTIVE,716,117
2483,2023-07-08,INACTIVE,4408,184
2484,2024-06-21,COMPLETED,790,78
2485,2024-08-15,COMPLETED,599,7
2486,2024-05-04,COMPLETED,2787,166
2487,2023-09-08,ACTIVE,582,144
2488,2023-01-18,INACTIVE,4255,164
2489,2024-10-09,ACTIVE,103,57
2490,2024-02-08,INACTIVE,950,90
2491,2023-12-15,ACTIVE,3960,3
2492,2024-11-16,ACTIVE,2036,166
2493,2023-12-03,ACTIVE,4365,200
2494,2023-07-24,COMPLETED,4911,138
2495,2024-02-11,COMPLETED,3158,15
2496,2023-07-07,INACTIVE,3299,177
2497,2024-01-08,INACTIVE,4486,155
2498,2023-03-07,ACTIVE,4686,23
2499,2024-07-09,COMPLETED,1592,4
2500,2024-06-24,INACTIVE,3612,92
2501,2024-12-10,COMPLETED,1745,143
2502,2023-02-26,INACTIVE,232,67
2503,2024-02-03,ACTIVE,2195,26
2504,2024-10-13,COMPLETED,3245,104
2505,2023-01-04,INACTIVE,801,52
2506,2023-10-18,COMPLETED,1647,84
2507,2024-08-10,INACTIVE,2863,50
2508,2023-01-14,INACTIVE,723,162
2509,2024-06-11,COMPLETED,4219,6
2510,2024-10-30,INACTIVE,50,81
2511,2024-08-19,COMPLETED,2147,175
2512,2024-06-26,COMPLETED,3972,93
2513,2023-02-24,ACTIVE,2074,185
2514,2024-08-27,ACTIVE,2459,196
2515,2023-03-10,ACTIVE,4110,118
2516,2024-09-04,ACTIVE,4412,154
2517,2024-12-05,ACTIVE,3756,146
2518,2023-10-16,INACTIVE,2772,172
2519,2024-07-08,COMPLETED,2202,87
2520,2024-03-24,ACTIVE,191,88
2521,2024-08-28,COMPLETED,510,32
2522,2023-05-16,INACTIVE,4919,83
2523,2023-10-11,COMPLETED,614,197
2524,2024-03-31,COMPLETED,2889,174
2525,2023-10-30,INACTIVE,4241,44
2526,2023-08-22,INACTIVE,3292,109
2527,2024-01-03,ACTIVE,1756,13
2528,2023-03-27,INACTIVE,1133,133
2529,2024-09-24,COMPLETED,1601,113
2530,2023-04-02,INACTIVE,3568,59
2531,2023-07-23,COMPLETED,1986,51
2532,2024-07-18,COMPLETED,2885,102
2533,2024-08-07,COMPLETED,2048,101
2534,2023-02-10,COMPLETED,2732,115
2535,2023-12-04,COMPLETED,492,30
2536,2023-09-06,INACTIVE,278,181
2537,2024-03-14,ACTIVE,1674,31
2538,2023-07-25,COMPLETED,4993,46
2539,2023-07-08,ACTIVE,2636,104
2540,2023-07-19,ACTIVE,1955,68
2541,2023-04-01,ACTIVE,3029,115
2542,2024-05-14,INACTIVE,136,83
2543,2023-08-13,COMPLETED,1055,18
2544,2023-01-03,INACTIVE,4382,109
2545,2024-06-27,COMPLETED,4131,48
2546,2023-05-17,COMPLETED,3694,197
2547,2023-02-04,ACTIVE,4188,115
2548,2024-12-05,INACTIVE,3289,80
2549,2024-11-22,ACTIVE,1911,31
2550,2024-10-16,COMPLETED,3854,102
2551,2023-01-31,ACTIVE,456,123
2552,2023-02-11,COMPLETED,4729,99
2553,2024-04-21,INACTIVE,4703,112
2554,2024-10-21,INACTIVE,2162,59
2555,2023-08-20,INACTIVE,4802,197
2556,2024-05-19,ACTIVE,2982,168
2557,2024-11-20,ACTIVE,3330,180
2558,2024-10-20,INACTIVE,2972,167
2559,2024-02-03,ACTIVE,1694,63
2560,2023-03-25,ACTIVE,3341,174
2561,2024-12-02,ACTIVE,646,63
2562,2023-07-04,ACTIVE,1746,18
2563,2024-02-13,INACTIVE,177,59
2564,2024-05-30,INACTIVE,1307,110
2565,2023-02-10,COMPLETED,3615,59
2566,2024-08-31,ACTIVE,708,106
2567,2023-01-30,ACTIVE,1620,88
2568,2023-02-14,INACTIVE,2227,33
2569,2024-09-16,INACTIVE,1195,130
2570,2023-01-10,INACTIVE,4320,191
2571,2024-07-21,INACTIVE,1120,75
2572,2023-03-20,COMPLETED,817,161
2573,2024-07-25,COMPLETED,3530,135
2574,2023-06-13,ACTIVE,1826,150
2575,2023-09-10,COMPLETED,535,80
2576,2024-07-17,INACTIVE,3093,127
2577,2023-08-28,ACTIVE,4327,116
2578,2024-01-23,INACTIVE,2166,99
2579,2024-02-13,COMPLETED,3511,189
2580,2023-08-01,ACTIVE,1055,158
2581,2024-05-14,ACTIVE,216,190
2582,2023-09-03,COMPLETED,3866,4
2583,2023-10-25,INACTIVE,3711,127
2584,2024-06-03,COMPLETED,2202,60
2585,2024-06-21,COMPLETED,2799,5
2586,2024-11-19,INACTIVE,1369,96
2587,2023-09-30,COMPLETED,251,73
2588,2023-12-23,INACTIVE,2762,200
2589,2023-09-09,INACTIVE,1342,143
2590,2024-05-05,COMPLETED,4194,139
2591,2023-04-10,ACTIVE,2081,45
2592,2023-08-28,COMPLETED,4763,69
2593,2023-10-16,COMPLETED,367,90
2594,2024-10-26,COMPLETED,3730,152
2595,2024-06-07,COMPLETED,2163,191
2596,2023-01-07,ACTIVE,4187,60
2597,2024-03-11,ACTIVE,4269,195
2598,2024-04-24,INACTIVE,4389,8
2599,2023-08-23,COMPLETED,1804,147
2600,2024-01-05,INACTIVE,4833,142
2601,2024-03-09,ACTIVE,3699,196
2602,2024-12-22,INACTIVE,237,194
2603,2023-02-10,COMPLETED,1486,123
2604,2024-09-08,INACTIVE,4218,62
2605,2024-06-22,COMPLETED,2749,75
2606,2024-10-09,ACTIVE,4791,77
2607,2024-06-10,COMPLETED,1772,196
2608,2024-01-11,ACTIVE,68,188
2609,2023-09-15,INACTIVE,3367,60
2610,2024-02-01,INACTIVE,652,177
2611,2023-09-21,INACTIVE,4119,11
2612,2023-12-19,COMPLETED,4540,16
2613,2023-12-23,ACTIVE,2540,65
2614,2024-01-15,COMPLETED,4799,44
2615,2024-08-17,ACTIVE,1527,68
2616,2023-01-07,COMPLETED,2352,140
2617,2023-12-01,COMPLETED,3672,67
2618,2024-10-28,COMPLETED,1417,25
2619,2023-04-11,COMPLETED,4695,52
2620,2024-06-17,INACTIVE,326,89
2621,2024-06-17,INACTIVE,3186,197
2622,2023-09-21,INACTIVE,4927,187
2623,2023-10-14,ACTIVE,537,141
2624,2024-05-25,ACTIVE,3148,83
2625,2024-11-08,INACTIVE,2131,27
2626,2024-04-08,INACTIVE,4520,173
2627,2023-12-01,INACTIVE,970,8
2628,2023-05-13,INACTIVE,3370,50
2629,2024-03-09,ACTIVE,1461,71
2630,2023-12-15,COMPLETED,262,47
2631,2024-02-29,INACTIVE,4038,139
2632,2024-05-07,COMPLETED,1907,86
2633,2024-02-05,INACTIVE,3143,108
2634,2023-01-29,ACTIVE,1749,110
2635,2023-04-24,COMPLETED,1190,25
2636,2023-11-26,COMPLETED,1364,71
2637,2024-01-02,INACTIVE,3519,22
2638,2024-08-14,COMPLETED,3953,157
2639,2024-12-06,COMPLETED,2445,68
2640,2024-11-25,INACTIVE,830,140
2641,2024-08-31,INACTIVE,544,154
2642,2024-12-08,ACTIVE,4201,53
2643,2024-03-05,ACTIVE,3940,190
2644,2024-10-08,ACTIVE,4368,151
2645,2023-08-13,INACTIVE,4187,37
2646,2024-01-18,COMPLETED,898,8
2647,2023-06-18,ACTIVE,3431,3
2648,2024-09-13,COMPLETED,1851,177
2649,2024-04-01,COMPLETED,167,71
2650,2024-05-17,ACTIVE,2012,39
2651,2023-07-14,COMPLETED,1056,70
2652,2024-07-07,COMPLETED,4010,81
2653,2024-03-12,ACTIVE,802,27
2654,2024-02-04,COMPLETED,2818,147
2655,2024-05-30,INACTIVE,3656,17
2656,2023-10-02,COMPLETED,578,31
2657,2024-04-21,ACTIVE,3619,114
2658,2023-04-30,COMPLETED,3145,52
2659,2023-07-23,COMPLETED,2588,158
2660,2024-02-16,ACTIVE,414,153
2661,2024-02-08,ACTIVE,3807,131
2662,2024-08-10,ACTIVE,766,133
2663,2024-07-25,ACTIVE,4637,43
2664,2024-12-30,COMPLETED,2298,198
2665,2023-05-14,INACTIVE,2200,10
2666,2024-06-09,ACTIVE,373,172
2667,2024-07-22,COMPLETED,2727,170
2668,2024-08-03,INACTIVE,4442,192
2669,2024-10-17,ACTIVE,2311,163
2670,2023-11-09,ACTIVE,3070,166
2671,2024-07-15,INACTIVE,4171,81
2672,2023-11-03,COMPLETED,1304,1
2673,2023-09-15,COMPLETED,2969,161
2674,2024-05-22,INACTIVE,1468,129
2675,2023-12-14,INACTIVE,3831,172
2676,2023-08-21,COMPLETED,3697,81
2677,2024-07-27,COMPLETED,3354,105
2678,2023-12-17,COMPLETED,625,80
2679,2024-08-28,ACTIVE,1742,194
2680,2023-07-24,COMPLETED,2513,23
2681,2023-07-28,ACTIVE,1662,126
2682,2024-11-05,INACTIVE,1419,102
2683,2023-04-09,COMPLETED,426,134
2684,2023-10-21,COMPLETED,2452,80
2685,2023-05-30,ACTIVE,4675,16
2686,2023-05-24,INACTIVE,4268,76
2687,2024-09-16,COMPLETED,1914,92
2688,2023-05-11,ACTIVE,895,147
2689,2024-11-15,COMPLETED,2586,122
2690,2024-12-22,INACTIVE,3507,66
2691,2023-06-17,COMPLETED,4349,193
2692,2023-06-21,ACTIVE,3549,21
